[2025-12-29 11:15:46] [INFO] Logging initialized. Log file: logs/qwen3.log
[2025-12-29 11:15:46] [INFO] === Multi-Pass Extraction Mode Enabled ===
[2025-12-29 11:15:46] [INFO] This mode is optimized for smaller models like qwen3-8b
[2025-12-29 11:15:46] [INFO] Max concurrent requests: 50
[2025-12-29 11:15:46] [WARNING] High concurrency may overload local vLLM servers!
[2025-12-29 11:19:52] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:19:53] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:19:53] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:19:53] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:19:53] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:19:54] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:19:54] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:19:54] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:20:00] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:20:00] [ERROR] JSON parse error for section 054: Unterminated string starting at: line 51 column 113 (char 6424)
[2025-12-29 11:20:00] [ERROR] Raw response (first 300 chars): {


    "nodes": [
        { "id": "party:characters", "label": "The Characters / Party", "type": "Party" },
        { "id": "creature:myconid_adult", "label": "Myconid Adult", "type": "Creature" },
        { "id": "creature:myconid_sprout", "label": "Myconid Sprout", "type": "Creature" },
        {...
[2025-12-29 11:20:03] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:20:03] [ERROR] JSON parse error for section 0a9: Unterminated string starting at: line 50 column 121 (char 8352)
[2025-12-29 11:20:03] [ERROR] Raw response (first 300 chars): {


    "nodes": [
        { "id": "party:characters", "label": "The Characters / Party", "type": "Party" },
        { "id": "location:dragon_s_rest", "label": "dragon_s_rest", "type": "Location" },
        { "id": "location:observatory_ruins", "label": "observatory_ruins", "type": "Location" },
   ...
[2025-12-29 11:20:04] [INFO] HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
[2025-12-29 11:20:04] [ERROR] JSON parse error for section 0c2: Unterminated string starting at: line 46 column 21 (char 6864)
[2025-12-29 11:20:04] [ERROR] Raw response (first 300 chars): {


    "nodes": [
        { "id": "party:characters", "label": "The Characters / Party", "type": "Party" },
        { "id": "creature:blue_dragon_wyrmling", "label": "Blue Dragon Wyrmling", "type": "Creature" },
        { "id": "creature:runara", "label": "Runara", "type": "Creature" },
        { "...
[2025-12-29 11:20:04] [INFO] Saving entity graph to output/qwen3/entity_graph.json...
[2025-12-29 11:20:04] [INFO] Done! Entity graph: 85 nodes, 484 edges
[2025-12-29 11:20:04] [INFO] Entity type distribution:
[2025-12-29 11:20:04] [INFO]   Location: 30
[2025-12-29 11:20:04] [INFO]   Item: 24
[2025-12-29 11:20:04] [INFO]   Creature: 21
[2025-12-29 11:20:04] [INFO]   Spell: 6
[2025-12-29 11:20:04] [INFO]   Monster: 3
[2025-12-29 11:20:04] [INFO]   Party: 1
[2025-12-29 19:48:02] [INFO] Logging initialized. Log file: logs\qwen3.log
[2025-12-29 19:48:02] [INFO] Max concurrent requests: 5
[2025-12-29 19:48:02] [INFO] [Dry Run] Would run stage: shadow
[2025-12-29 19:48:02] [INFO] [Dry Run] Would run stage: spatial
[2025-12-29 19:48:02] [INFO] [Dry Run] Would run stage: section-map
[2025-12-29 19:48:02] [INFO] [Dry Run] Would run stage: entity
